,Average degree,Degree variance,Density,Transitivity,Node connectivity,Edge connectivity,Cycle basis,Estrada index,Average clustering by hops,Average clustering by length,Wiener index by hops,Wiener index by length,Radius by hops,Radius by length,Diameter by hops,Diameter by length,Min length,Max length,Blocking coefficient
607,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.5268784354411,0.6107142857142858,0.21766180179661845,83.0,118053.33036461478,2,2927.446669429208,3,5543.945991974154,412.3553057760516,3202.220632439111,0.8888888888888888
608,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544119,0.6107142857142858,0.20640709870105475,83.0,116562.30772429102,2,3202.220632439111,3,5543.945991974154,412.3553057760516,3202.220632439111,0.8888888888888888
609,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441205,0.6107142857142858,0.2727049127985833,83.0,120932.99836516958,2,3202.220632439111,3,6140.207760633184,412.3553057760516,3202.220632439111,0.9777777777777777
610,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544111,0.6107142857142858,0.2504966779615896,83.0,121084.15912074808,2,3202.220632439111,3,6141.52668130852,412.3553057760516,3202.220632439111,0.9777777777777777
611,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544114,0.6107142857142858,0.2688719979665925,83.0,121158.31781226739,2,3202.220632439111,3,6140.207760633184,412.3553057760516,3202.220632439111,0.9777777777777777
612,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544112,0.6107142857142858,0.17897153493682458,83.0,115970.15231310188,2,3202.220632439111,3,5543.945991974154,296.5558211351698,3202.220632439111,0.8222222222222222
613,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.5268784354412,0.6107142857142858,0.1598319540775004,83.0,111394.26205734532,2,3202.220632439111,3,4841.709866324625,296.5558211351698,3202.220632439111,0.7333333333333333
614,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.526878435441155,0.6107142857142858,0.18530730868660733,83.0,115336.20771724638,2,3202.220632439111,3,5543.945991974154,296.5558211351698,3202.220632439111,0.8222222222222222
615,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544118,0.6107142857142858,0.21487506507946524,83.0,116686.50702196322,2,3202.220632439111,3,6118.990454826182,296.5558211351698,3202.220632439111,0.8888888888888888
616,2.6,3.6000000000000005,0.28888888888888886,0.24324324324324326,1,2,4,39.52687843544113,0.6107142857142858,0.20813186681307155,83.0,118243.32720525272,2,3202.220632439111,3,6141.52668130852,296.5558211351698,3202.220632439111,0.9111111111111111
